Format Version,1.23,Take Name,calib_desktop_015,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2025-07-28 08.04.57.780 PM,Capture Start Frame,201284,Total Frames in Take,37,Total Exported Frames,37,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
6,0.050000,0.003988,0.953923,-0.159302,-0.254239,-0.116959,0.348350,-0.402909,0.000425,-0.125988,0.325617,-0.376779,0.957939,-0.154011,0.374459,-0.422598,0.937768,-0.079538,0.319481,-0.368233,0.904080,-0.108191,0.373941,-0.443833,0.919914,-0.125984,0.325832,-0.376729,-0.153840,0.374246,-0.422660,-0.079700,0.319578,-0.368593,-0.108204,0.373842,-0.443460,,,,,,
7,0.058333,0.005208,0.953443,-0.160435,-0.255304,-0.116963,0.348308,-0.402963,0.000386,-0.125990,0.325671,-0.376749,0.958251,-0.153997,0.374437,-0.422658,0.939474,-0.079537,0.319462,-0.368273,0.905650,-0.108219,0.373761,-0.443979,0.920633,-0.125987,0.325836,-0.376728,-0.153844,0.374250,-0.422664,-0.079704,0.319582,-0.368590,-0.108209,0.373663,-0.443677,,,,-0.115330,0.284568,-0.367121
8,0.066667,0.005434,0.953213,-0.160680,-0.256001,-0.117000,0.348293,-0.402990,0.000382,-0.126003,0.325677,-0.376749,0.958251,-0.154047,0.374429,-0.422651,0.939474,-0.079541,0.319450,-0.368333,0.905650,-0.108299,0.373715,-0.444034,0.920633,-0.125991,0.325823,-0.376724,-0.153848,0.374243,-0.422658,-0.079718,0.319562,-0.368618,-0.108334,0.373644,-0.443766,,,,,,
9,0.075000,0.005405,0.953215,-0.160685,-0.255994,-0.117007,0.348280,-0.402989,0.000388,-0.126008,0.325664,-0.376748,0.962228,-0.154055,0.374414,-0.422650,0.931901,-0.079546,0.319439,-0.368332,0.910796,-0.108307,0.373703,-0.444032,0.927826,-0.125996,0.325813,-0.376726,-0.153856,0.374228,-0.422658,-0.079723,0.319552,-0.368620,-0.108342,0.373626,-0.443756,,,,,,
10,0.083333,0.005403,0.953197,-0.160745,-0.256021,-0.117009,0.348286,-0.402992,0.000387,-0.126008,0.325672,-0.376748,0.962228,-0.154060,0.374416,-0.422654,0.931901,-0.079546,0.319450,-0.368334,0.910796,-0.108313,0.373704,-0.444039,0.927826,-0.125996,0.325822,-0.376726,-0.153859,0.374229,-0.422662,-0.079723,0.319562,-0.368622,-0.108349,0.373629,-0.443765,,,,,,
11,0.091667,0.003955,0.953870,-0.159417,-0.254368,-0.116982,0.348350,-0.402912,0.000422,-0.126002,0.325621,-0.376773,0.945470,-0.154041,0.374451,-0.422595,0.928219,-0.079549,0.319491,-0.368239,0.900818,-0.108228,0.373932,-0.443844,0.906298,-0.125996,0.325834,-0.376724,-0.153860,0.374237,-0.422657,-0.079711,0.319583,-0.368589,-0.108252,0.373842,-0.443481,0.019207,0.005351,-0.192599,-0.115206,0.284411,-0.367793
12,0.100000,0.003958,0.953905,-0.159292,-0.254313,-0.116973,0.348354,-0.402904,0.000422,-0.125997,0.325619,-0.376773,0.945470,-0.154028,0.374462,-0.422586,0.928219,-0.079546,0.319485,-0.368234,0.900818,-0.108213,0.373946,-0.443829,0.906298,-0.125993,0.325832,-0.376725,-0.153854,0.374249,-0.422645,-0.079708,0.319580,-0.368588,-0.108229,0.373852,-0.443464,,,,,,
13,0.108333,0.005190,0.953465,-0.160291,-0.255312,-0.116970,0.348300,-0.402953,0.000394,-0.125997,0.325655,-0.376745,0.958152,-0.154003,0.374436,-0.422640,0.938737,-0.079544,0.319443,-0.368272,0.903877,-0.108226,0.373765,-0.443961,0.919083,-0.125997,0.325822,-0.376729,-0.153847,0.374247,-0.422641,-0.079714,0.319568,-0.368593,-0.108213,0.373661,-0.443655,0.019558,0.005625,-0.192736,,,
14,0.116667,0.003997,0.953918,-0.159256,-0.254289,-0.116970,0.348347,-0.402908,0.000427,-0.125998,0.325612,-0.376778,0.958152,-0.154022,0.374459,-0.422591,0.938737,-0.079547,0.319472,-0.368237,0.903877,-0.108205,0.373940,-0.443830,0.919083,-0.125995,0.325825,-0.376730,-0.153844,0.374243,-0.422648,-0.079712,0.319571,-0.368595,-0.108221,0.373845,-0.443463,,,,,,
15,0.125000,0.005197,0.953448,-0.160394,-0.255313,-0.116965,0.348301,-0.402962,0.000390,-0.125991,0.325661,-0.376749,0.958032,-0.153999,0.374431,-0.422653,0.939032,-0.079538,0.319452,-0.368275,0.904761,-0.108222,0.373757,-0.443975,0.919782,-0.125990,0.325828,-0.376730,-0.153844,0.374243,-0.422657,-0.079705,0.319574,-0.368594,-0.108210,0.373656,-0.443670,0.019466,0.005337,-0.192869,-0.115169,0.284401,-0.367814
16,0.133333,0.004126,0.953703,-0.159611,-0.254869,-0.116994,0.348343,-0.402930,0.000413,-0.125997,0.325632,-0.376771,0.950679,-0.154062,0.374449,-0.422590,0.924343,-0.079538,0.319488,-0.368280,0.908796,-0.108270,0.373902,-0.443884,0.912745,-0.125985,0.325824,-0.376730,-0.153848,0.374245,-0.422652,-0.079700,0.319574,-0.368595,-0.108334,0.373827,-0.443549,,,,,,
17,0.141667,0.004190,0.953690,-0.159595,-0.254926,-0.117000,0.348338,-0.402941,0.000419,-0.126003,0.325628,-0.376781,0.950679,-0.154066,0.374450,-0.422598,0.924343,-0.079544,0.319477,-0.368294,0.908796,-0.108276,0.373895,-0.443895,0.912745,-0.125990,0.325823,-0.376729,-0.153856,0.374242,-0.422663,-0.079713,0.319567,-0.368624,-0.108330,0.373819,-0.443552,0.019565,0.005636,-0.192740,,,
18,0.150000,0.005346,0.953209,-0.160813,-0.255934,-0.117004,0.348291,-0.402990,0.000371,-0.126003,0.325678,-0.376744,0.963478,-0.154056,0.374413,-0.422659,0.934357,-0.079541,0.319465,-0.368322,0.916158,-0.108306,0.373706,-0.444038,0.930756,-0.125992,0.325823,-0.376728,-0.153863,0.374236,-0.422668,-0.079707,0.319570,-0.368594,-0.108344,0.373633,-0.443773,0.019567,0.005633,-0.192734,,,
19,0.158333,0.005339,0.953223,-0.160791,-0.255898,-0.117004,0.348294,-0.402987,0.000373,-0.126004,0.325680,-0.376743,0.963478,-0.154054,0.374417,-0.422658,0.934357,-0.079543,0.319467,-0.368319,0.916158,-0.108303,0.373712,-0.444033,0.930756,-0.125993,0.325827,-0.376727,-0.153859,0.374237,-0.422667,-0.079709,0.319572,-0.368591,-0.108342,0.373640,-0.443769,0.019549,0.005488,-0.192665,-0.115385,0.284457,-0.368026
20,0.166667,0.005177,0.953452,-0.160408,-0.255287,-0.116968,0.348302,-0.402960,0.000388,-0.125994,0.325662,-0.376748,0.957985,-0.154003,0.374431,-0.422654,0.939599,-0.079541,0.319456,-0.368271,0.905199,-0.108224,0.373758,-0.443973,0.919656,-0.125991,0.325829,-0.376726,-0.153850,0.374244,-0.422663,-0.079708,0.319575,-0.368590,-0.108214,0.373659,-0.443668,0.019563,0.005630,-0.192735,,,
21,0.175000,0.005176,0.953454,-0.160374,-0.255301,-0.116965,0.348312,-0.402960,0.000387,-0.125991,0.325670,-0.376748,0.957985,-0.153999,0.374442,-0.422651,0.939599,-0.079537,0.319462,-0.368273,0.905199,-0.108222,0.373771,-0.443971,0.919656,-0.125989,0.325836,-0.376727,-0.153844,0.374255,-0.422657,-0.079705,0.319582,-0.368591,-0.108212,0.373673,-0.443669,,,,,,
22,0.183333,0.003990,0.953906,-0.159330,-0.254287,-0.116969,0.348356,-0.402909,0.000419,-0.125995,0.325625,-0.376776,0.945418,-0.154022,0.374464,-0.422596,0.929497,-0.079544,0.319489,-0.368235,0.899781,-0.108205,0.373945,-0.443836,0.906151,-0.125992,0.325837,-0.376725,-0.153849,0.374250,-0.422656,-0.079706,0.319583,-0.368590,-0.108220,0.373852,-0.443472,,,,,,
23,0.191667,0.003996,0.953900,-0.159316,-0.254317,-0.116973,0.348352,-0.402906,0.000421,-0.125998,0.325620,-0.376772,0.945418,-0.154026,0.374461,-0.422589,0.929497,-0.079547,0.319483,-0.368234,0.899781,-0.108210,0.373941,-0.443832,0.906151,-0.125993,0.325833,-0.376722,-0.153854,0.374247,-0.422650,-0.079710,0.319578,-0.368589,-0.108224,0.373847,-0.443466,,,,-0.115390,0.284471,-0.368006
24,0.200000,0.005193,0.953442,-0.160295,-0.255395,-0.116971,0.348302,-0.402963,0.000398,-0.125995,0.325658,-0.376754,0.957015,-0.154007,0.374439,-0.422644,0.937672,-0.079541,0.319444,-0.368288,0.900996,-0.108233,0.373766,-0.443973,0.917787,-0.125991,0.325827,-0.376724,-0.153850,0.374245,-0.422654,-0.079715,0.319568,-0.368621,-0.108218,0.373666,-0.443660,,,,,,
25,0.208333,0.005340,0.953220,-0.160754,-0.255933,-0.117000,0.348289,-0.402985,0.000378,-0.125999,0.325674,-0.376742,0.957015,-0.154051,0.374414,-0.422652,0.937672,-0.079537,0.319458,-0.368321,0.900996,-0.108301,0.373709,-0.444030,0.917787,-0.125989,0.325819,-0.376728,-0.153851,0.374233,-0.422656,-0.079707,0.319568,-0.368596,-0.108340,0.373636,-0.443766,,,,,,
26,0.216667,0.005320,0.953220,-0.160808,-0.255898,-0.117002,0.348282,-0.402989,0.000374,-0.126001,0.325668,-0.376745,0.963203,-0.154054,0.374402,-0.422661,0.933998,-0.079539,0.319457,-0.368320,0.915185,-0.108302,0.373699,-0.444036,0.930712,-0.125992,0.325814,-0.376731,-0.153861,0.374222,-0.422665,-0.079707,0.319565,-0.368595,-0.108337,0.373624,-0.443771,,,,,,
27,0.225000,0.005337,0.953217,-0.160799,-0.255915,-0.117006,0.348289,-0.402990,0.000376,-0.126006,0.325675,-0.376746,0.963203,-0.154058,0.374411,-0.422660,0.933998,-0.079544,0.319462,-0.368323,0.915185,-0.108307,0.373706,-0.444037,0.930712,-0.125995,0.325820,-0.376732,-0.153859,0.374232,-0.422667,-0.079712,0.319571,-0.368595,-0.108348,0.373632,-0.443772,0.019305,0.005645,-0.192472,-0.115202,0.284393,-0.367792
28,0.233333,0.004102,0.953706,-0.159600,-0.254864,-0.117003,0.348349,-0.402934,0.000409,-0.126004,0.325636,-0.376776,0.950756,-0.154072,0.374454,-0.422593,0.923281,-0.079545,0.319494,-0.368285,0.910129,-0.108280,0.373909,-0.443887,0.914576,-0.125992,0.325828,-0.376731,-0.153853,0.374248,-0.422656,-0.079708,0.319576,-0.368595,-0.108348,0.373842,-0.443559,,,,,,
29,0.241667,0.003979,0.953916,-0.159239,-0.254307,-0.116969,0.348350,-0.402907,0.000424,-0.125995,0.325613,-0.376778,0.950756,-0.154022,0.374462,-0.422588,0.923281,-0.079544,0.319475,-0.368239,0.910129,-0.108206,0.373945,-0.443829,0.914576,-0.125992,0.325826,-0.376729,-0.153847,0.374250,-0.422650,-0.079706,0.319572,-0.368597,-0.108223,0.373849,-0.443460,,,,,,
30,0.250000,0.005192,0.953461,-0.160347,-0.255293,-0.116961,0.348303,-0.402959,0.000389,-0.125989,0.325660,-0.376749,0.958145,-0.153994,0.374435,-0.422650,0.939412,-0.079536,0.319450,-0.368274,0.904526,-0.108216,0.373763,-0.443970,0.919473,-0.125990,0.325826,-0.376729,-0.153841,0.374248,-0.422655,-0.079702,0.319573,-0.368595,-0.108203,0.373662,-0.443664,,,,,,
31,0.258333,0.005194,0.953430,-0.160447,-0.255347,-0.116960,0.348312,-0.402968,0.000385,-0.125984,0.325674,-0.376752,0.958567,-0.153996,0.374439,-0.422660,0.937549,-0.079530,0.319467,-0.368281,0.906189,-0.108221,0.373764,-0.443984,0.922809,-0.125983,0.325838,-0.376727,-0.153835,0.374249,-0.422666,-0.079698,0.319584,-0.368595,-0.108215,0.373673,-0.443689,,,,-0.115213,0.284419,-0.367787
32,0.266667,0.005629,0.953243,-0.160799,-0.255811,-0.116963,0.348312,-0.403019,0.000329,-0.125983,0.325707,-0.376774,0.958567,-0.153995,0.374451,-0.422704,0.937549,-0.079527,0.319470,-0.368336,0.906189,-0.108238,0.373718,-0.444067,0.922809,-0.125984,0.325838,-0.376726,-0.153844,0.374250,-0.422666,-0.079709,0.319583,-0.368619,-0.108205,0.373674,-0.443868,,,,,,
33,0.275000,0.005413,0.953202,-0.160763,-0.255991,-0.117003,0.348294,-0.402995,0.000378,-0.126003,0.325681,-0.376750,0.963025,-0.154052,0.374424,-0.422660,0.931822,-0.079541,0.319459,-0.368333,0.912485,-0.108304,0.373710,-0.444043,0.930581,-0.125991,0.325826,-0.376723,-0.153852,0.374239,-0.422671,-0.079716,0.319568,-0.368617,-0.108341,0.373642,-0.443776,,,,,,
34,0.283333,0.005405,0.953242,-0.160755,-0.255848,-0.117016,0.348292,-0.402990,0.000398,-0.126023,0.325677,-0.376748,0.963025,-0.154060,0.374419,-0.422665,0.931822,-0.079563,0.319458,-0.368318,0.912485,-0.108306,0.373709,-0.444034,0.930581,-0.126000,0.325818,-0.376722,-0.153862,0.374235,-0.422669,-0.079757,0.319583,-0.368618,-0.108334,0.373628,-0.443756,,,,,,
35,0.291667,0.004153,0.953667,-0.159707,-0.254944,-0.117010,0.348334,-0.402931,0.000411,-0.126009,0.325628,-0.376767,0.950536,-0.154080,0.374436,-0.422591,0.922214,-0.079549,0.319484,-0.368281,0.910521,-0.108291,0.373883,-0.443892,0.914867,-0.125997,0.325821,-0.376724,-0.153857,0.374228,-0.422652,-0.079712,0.319566,-0.368589,-0.108363,0.373817,-0.443565,0.019141,0.005851,-0.192970,-0.115251,0.284405,-0.367741
36,0.300000,0.005324,0.953216,-0.160770,-0.255937,-0.117005,0.348294,-0.402982,0.000377,-0.126004,0.325679,-0.376738,0.950536,-0.154058,0.374417,-0.422648,0.922214,-0.079541,0.319465,-0.368318,0.910521,-0.108308,0.373713,-0.444027,0.914867,-0.125995,0.325824,-0.376725,-0.153856,0.374236,-0.422654,-0.079709,0.319573,-0.368589,-0.108351,0.373641,-0.443763,,,,,,
