,Type,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,tesollo3f:right_hand_back_wrist,tesollo3f:right_hand_back_wrist,tesollo3f:right_hand_back_wrist,tesollo3f:right_hand_index,tesollo3f:right_hand_index,tesollo3f:right_hand_index,tesollo3f:right_hand_left_wrist,tesollo3f:right_hand_left_wrist,tesollo3f:right_hand_left_wrist,tesollo3f:right_hand_middle,tesollo3f:right_hand_middle,tesollo3f:right_hand_middle,tesollo3f:right_hand_right_wrist,tesollo3f:right_hand_right_wrist,tesollo3f:right_hand_right_wrist,tesollo3f:right_hand_thumb,tesollo3f:right_hand_thumb,tesollo3f:right_hand_thumb
,ID,"53914C314E0411F0D40A5771EB50C192","53914C314E0411F0D40A5771EB50C192","53914C314E0411F0D40A5771EB50C192","5B32C7944E0411F0D40A5771EB50C192","5B32C7944E0411F0D40A5771EB50C192","5B32C7944E0411F0D40A5771EB50C192","53914C2F4E0411F0D40A5771EB50C192","53914C2F4E0411F0D40A5771EB50C192","53914C2F4E0411F0D40A5771EB50C192","5B32C7964E0411F0D40A5771EB50C192","5B32C7964E0411F0D40A5771EB50C192","5B32C7964E0411F0D40A5771EB50C192","53914C2D4E0411F0D40A5771EB50C192","53914C2D4E0411F0D40A5771EB50C192","53914C2D4E0411F0D40A5771EB50C192","5B32C7924E0411F0D40A5771EB50C192","5B32C7924E0411F0D40A5771EB50C192","5B32C7924E0411F0D40A5771EB50C192"
,,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
41,0.341667,-0.000185,0.210996,-0.282758,0.014609,0.200109,-0.153302,0.041103,0.213763,-0.302785,-0.043384,0.177719,-0.157241,-0.026706,0.182202,-0.324486,0.109322,0.160813,-0.257208
42,0.350000,-0.000054,0.211352,-0.274810,0.015871,0.202037,-0.145606,0.041013,0.213977,-0.295134,-0.042407,0.179896,-0.148744,-0.026977,0.182548,-0.316675,0.109488,0.161294,-0.250205
43,0.358333,-0.000093,0.211892,-0.266721,0.017172,0.203821,-0.137712,0.040933,0.214302,-0.287330,-0.041339,0.182023,-0.139950,-0.027257,0.182999,-0.308734,0.109657,0.161813,-0.243035
44,0.366667,-0.000017,0.212665,-0.258515,0.018070,0.205666,-0.129746,0.040832,0.214817,-0.279466,-0.040424,0.184111,-0.131516,-0.027538,0.183551,-0.300716,0.109655,0.162405,-0.235487
45,0.375000,0.000055,0.213412,-0.250355,0.018930,0.207627,-0.121853,0.040682,0.215341,-0.271578,-0.039720,0.186224,-0.122771,-0.027807,0.184195,-0.292672,0.109699,0.163094,-0.227757
46,0.383333,0.000039,0.214382,-0.242220,0.019496,0.209825,-0.113862,0.040797,0.215930,-0.263691,-0.039520,0.188696,-0.114673,-0.028050,0.184918,-0.284649,0.109623,0.163463,-0.219983
47,0.391667,0.000144,0.215422,-0.234179,0.019917,0.211909,-0.106036,0.040780,0.216750,-0.255820,-0.039072,0.190899,-0.106364,-0.028259,0.185701,-0.276688,0.109551,0.164355,-0.212242
48,0.400000,0.000222,0.216472,-0.226154,0.020300,0.213935,-0.098313,0.040650,0.217617,-0.248012,-0.038762,0.193046,-0.098277,-0.028429,0.186529,-0.268827,0.109533,0.165416,-0.204545
49,0.408333,0.000169,0.217532,-0.218323,0.020800,0.215905,-0.090637,0.040707,0.218520,-0.240326,-0.038601,0.194636,-0.090188,-0.028556,0.187395,-0.261094,0.109554,0.166535,-0.196964
50,0.416667,0.000216,0.218636,-0.210585,0.021303,0.217571,-0.083144,0.040652,0.219524,-0.232752,-0.037885,0.196291,-0.082281,-0.028637,0.188286,-0.253516,0.109615,0.167710,-0.189441
